counter	obsInterval	tpInterval1	norm_tpInterval1	tpInterval2	norm_tpInterval2	spInterval1	norm_spInterval1	spInterval2	norm_spInterval2	norm_aveElementInterval	aveLastSlip	aveSlip	norm_lastEventSlip	norm_nextEventSlip	eventMag	eventID	firstSectionID	numSectionsInEvent	sectionsInEventString
103	8.662681460832957	788.2040782598189	0.0109904045	782.0356052415464	0.011077093	650.8264340257437	0.013310279	651.7148550500602	0.013292135	0.011255936	2.721013	2.2675753	1.0537391	0.87814087	7.08962	8550	57	2	Pals_V-Corbank + Hosgri + 
104	80.34599443038522	91.70792035144746	0.87610745	86.08853242936894	0.93329495	90.74779957125163	0.88537675	86.45758670300481	0.9293111	0.8615143	3.067367	3.0805166	0.99677527	1.0010483	7.21602	8607	2	3	SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + 
105	258.3245748496614	289.33576182871235	0.8928194	273.7748552663628	0.9435657	253.38029699772255	1.0195132	243.25683432426584	1.0619417	0.9899258	1.2821891	1.139262	1.18065	1.0490415	6.67739	8614	125	1	Cerro_Prieto-W + 
106	16.53747327825468	21.35257953797277	0.77449536	20.581023345081338	0.80353016	15.218701083736333	1.0866547	14.481987588344099	1.1419339	0.9140856	0.6694911	0.4710923	1.2537133	0.88218457	6.46515	8639	13	1	SAF-Parkfield + 
107	67.98272701995207	50.092570337846155	1.357142	47.8271415541079	1.4214257	64.5417418207007	1.0533141	60.65306656473133	1.1208457	1.1113182	0.86507875	1.0970691	0.8759617	1.1108706	6.85325	8695	20	3	Imperial-N + Imperial-C + Imperial-S + 
108	180.84160990644673	193.12066501360408	0.9364177	189.3407319258051	0.95511204	180.3921693718541	1.0024915	176.80948001579446	1.022805	0.99179167	0.7955886	0.7429337	1.131605	1.0567113	6.85454	8751	26	3	Coyote_Cr + Borrego + Superstion_Mt. + 
109	64.79008780279406	68.22735964597125	0.9496203	63.99125968444906	1.0124834	63.74162348703416	1.0164486	60.88729889441755	1.0640986	0.9986053	1.075082	1.022934	1.0936188	1.0405716	6.90341	8777	9	2	SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
110	66.06677678147408	85.7311251010769	0.7706277	81.45010918044524	0.81113183	74.88835213665355	0.88220364	71.61636559625032	0.9225095	0.72245866	0.70790756	0.6224395	1.0695727	0.9404396	6.58862	8824	138	2	Mt._Diablo + Hayward + 
111	323.38597070118186	259.99133580769774	1.2438337	260.9420293365345	1.2393019	70.41190066452259	4.5927744	71.15132216854386	4.545045	0.98192126	1.5724033	0.4287488	0.8692321	0.23701438	6.20236	8851	133	1	Death_Vlly-NCu + 
112	21.38673487591949	16.10328509292138	1.3280976	14.785330698355937	1.4464834	15.433047965219576	1.3857752	14.970355803661539	1.4286057	1.1493443	0.47004306	0.47592524	0.8946524	0.9058482	6.46818	8860	13	1	SAF-Parkfield + 
113	12.464689594259122	68.62453788234957	0.18163605	54.75833466552476	0.22763091	26.68107607530761	0.46717343	26.52232521746402	0.46996972	0.18731286	0.87745833	0.42499897	1.1648424	0.5641941	6.31479	8945	55	3	Cucamonga + Bartlett_Spring + San_Bernardino + 
114	213.8193173379903	129.56124871897396	1.6503339	123.61189359792736	1.7297633	44.956201674793775	4.7561693	45.19663657944831	4.730868	1.3218604	1.7192352	0.6286098	0.7991946	0.29221222	6.19759	9124	48	2	Calaveras + Calaveras + 
115	167.97999981098766	138.97093883975418	1.2087419	130.7949975839911	1.2842999	141.34131316047294	1.1884706	135.07569557395277	1.243599	1.17728	2.1478736	2.21817	1.0119214	1.0450398	7.24887	9142	123	2	Cerro_Prieto-N + Cerro_Prieto-S + 
116	152.1977698479202	126.25993143258562	1.205432	127.28943014095611	1.1956826	137.83062952852757	1.1042377	139.10762579355458	1.0941008	1.1490297	2.7442074	2.9989934	0.98353034	1.0748463	7.66263	9217	4	7	SAF-N_Coast_Of + SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
117	34.740186556879486	127.03010216760467	0.27347997	97.07041626316557	0.35788646	52.58537052552462	0.6606436	55.49448906734704	0.6260115	0.27098623	2.0423813	1.1676154	1.0477495	0.59899116	6.37771	9218	56	4	Palos_Verdes + SAF-S_Cruz_Mts + SAF-N_Coast_On + SAF-N_Mid_Peni + 
118	24.15865548726957	42.97269233596198	0.56218624	42.996114368451664	0.56188	23.908375241154285	1.0104684	23.67642548792317	1.0203675	0.61244845	1.4459299	0.796222	1.1453514	0.63070416	6.65971	9241	13	2	SAF-Parkfield + SAF-Cholame + 
119	50.375654171518356	56.16141464484228	0.8969798	55.48865095216258	0.9078551	13.848338078154821	3.637668	13.63221753259875	3.6953382	0.9105573	1.1645874	0.2861109	1.0906742	0.2679522	6.0628	9281	21	2	Imperial-C + Imperial-S + 
120	418.1906328439698	484.5699182529827	0.86301404	458.96534729744474	0.9111595	416.8841777845699	1.0031339	404.7460457396681	1.0332173	0.9033485	1.7140112	1.5115286	1.0838019	0.9557683	6.90594	9346	77	1	Death_Vlly-S + 
121	23.01647263481144	570.8471137029725	0.040319856	565.5224679479766	0.040699486	351.74626997533613	0.06543487	337.73388923425296	0.06814973	0.03481314	1.7833556	1.0650322	0.9184577	0.54850924	6.40883	9349	82	2	Death_Vlly-N + Hosgri + 
122	1.7266301547727387	287.3580989519658	0.0060086357	270.3777777273971	0.0063859913	223.14015981259436	0.0077378727	202.94412164216268	0.008507909	0.0055802115	2.1679804	1.6272746	0.9919839	0.7445778	6.8433	9355	142	2	Bartlett_Spring + SAF-Cholame + 
123	45.75740671626207	50.13961863932036	0.9125998	46.434216609373706	0.98542434	57.53046171346091	0.7953596	55.96980779234263	0.8175373	0.78156525	0.87678105	1.0568341	0.8726266	1.0518266	6.81726	9367	20	3	Imperial-N + Imperial-C + Imperial-S + 
124	298.6558214966335	167.56048216224528	1.7823763	154.2342312012331	1.9363784	97.58394618955715	3.0605016	93.26093490264712	3.2023678	1.6431309	0.6378493	0.38568884	1.054386	0.63755643	6.16416	9435	29	1	Superstion_Hll + 
125	23.01115359857444	15.511252536961416	1.4835136	14.525046212676822	1.5842396	16.25943269283889	1.4152495	15.651466381071572	1.4702235	1.2252915	0.45567542	0.49101314	0.86819094	0.93551934	6.49624	9466	13	1	SAF-Parkfield + 
126	167.10610359439048	139.80844449938112	1.1952504	130.17210233096023	1.283732	113.93785569046695	1.4666425	110.14293199116992	1.517175	1.2375042	0.68678826	0.58111435	1.0529361	0.89092416	6.77517	9551	32	3	Temecula + Chino_Central + Glen_Ivy + 
127	291.51234777073546	215.78460911511866	1.3509413	206.48222583416657	1.4118036	235.6181777888046	1.2372235	223.5550756434906	1.3039845	1.2629968	0.9837707	1.0651132	0.9537838	1.0326469	7.1457	9635	32	3	Temecula + Julian + Coyote_Mt. + 
128	54.82415359045926	62.227524445766484	0.8810274	63.99365106698902	0.8567124	51.54168849262255	1.0636857	53.55875880946607	1.0236263	0.93075645	2.143864	1.7942824	1.0829679	0.9063776	7.0326	9645	13	2	SAF-Parkfield + SAF-Cholame + 
129	3.6329347791066935	20.513277649258672	0.17710163	20.7210876755647	0.17532548	6.899483928920411	0.52655166	6.855243181370807	0.5299498	0.18632185	0.79546857	0.26316816	1.1253897	0.37231734	6.00383	9646	1	2	SAF-Mendo_Offs + SAF-Parkfield + 
130	163.16756724878522	174.54142902450522	0.93483573	161.06318063021462	1.0130656	170.95239456858604	0.954462	162.35344689974	1.0050145	0.88773984	0.9006312	0.9078461	0.9911137	0.9990535	6.85861	9705	170	3	Great_Val_4a + Berryessa + Greenvalley + 
131	84.90375066130129	69.33524322517701	1.2245396	67.6839013376206	1.2544158	56.62424315317	1.499424	54.042562540506516	1.5710534	1.0661228	0.6410459	0.5118465	0.94386315	0.7536325	6.50864	9744	43	2	Hayward + SAF-S_Mid_Peni + 
132	74.73553818161267	40.13551326748806	1.8620801	38.3148948772368	1.9505609	51.6159580139284	1.4479153	48.65871423095313	1.5359128	1.4343678	0.5567823	0.70709604	0.8178156	1.0386002	6.63681	9800	24	2	San_Jacinto + San_Bernardino + 
133	20.34571611949044	17.006952131763924	1.1963176	16.326570956746707	1.2461721	22.64218326885237	0.8985757	22.549851209808647	0.902255	0.93576735	0.5188895	0.7166772	0.8001039	1.1050835	6.618	9876	13	2	SAF-Parkfield + SAF-Cholame + 
134	74.00423874623662	98.86825902183838	0.74851364	102.91235982037767	0.71909964	88.89431766095251	0.8324968	88.73770569416448	0.8339661	0.7685638	2.0515554	1.768984	1.070522	0.9230734	7.3467	9920	5	6	SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
135	144.471932769158	153.81507232658467	0.9392573	152.03629106071713	0.9502464	127.24860829206919	1.1353518	123.77179442837364	1.1672444	0.91262656	1.5178392	1.2356634	1.0382799	0.84525716	6.93146	10010	40	2	S_Maacama + C_Maacama + 
136	20.144885054692345	23.692467882403136	0.8502654	24.401669225039516	0.8255536	24.796771638294455	0.8123995	25.349816852838103	0.79467577	0.8626153	0.77576226	0.80590516	1.0708978	1.1125084	6.66341	10118	13	2	SAF-Parkfield + SAF-Cholame + 
137	72.94404177461814	62.41795638717581	1.1686387	58.047566594974896	1.2566253	63.02961773020117	1.1572978	60.88590160242747	1.1980449	1.1750408	1.0389601	1.0897619	1.0590211	1.1108037	6.85532	10143	27	4	Borrego + Imperial-N + Imperial-C + Imperial-S + 
138	170.7405503849105	127.7123523848566	1.3369149	119.5123887111762	1.4286431	143.6713604941327	1.1884105	133.8911595476105	1.275219	1.2235924	0.97887516	1.0966455	0.96541196	1.0815626	6.86812	10335	41	1	Rodgers_Creek + 
139	177.51286696497985	271.7852730157911	0.65313643	249.2672072180291	0.7121389	243.72736196283952	0.72832555	228.6681472076644	0.7762903	0.6908646	1.6885868	1.5490446	1.0836483	0.9940973	7.17971	10544	36	3	N_San_Gregorio + S_San_Gregorio + SAF-N_Mid_Peni + 
140	178.22057293881358	254.05934997389633	0.7014919	192.1768313163856	0.92737806	204.52712090291837	0.87137866	175.18512116189862	1.0173271	0.713603	0.85048956	0.7752918	1.0038186	0.9150639	7.00095	10552	32	7	Temecula + Julian + Nwprt_Ing-off + Palos_Verdes + Chino_Central + Whittier + Glen_Ivy + 
141	144.74627968279424	139.810073346423	1.0353066	135.46742485612265	1.0684952	162.11744449379358	0.89284825	151.06693028591238	0.9581599	0.9357438	1.1475769	1.2797241	0.9822664	1.0953776	6.98635	10653	42	2	Hayward + Hayward + 
142	72.08068296945186	46.31612514980477	1.5562762	46.15633921413714	1.5616637	37.547043198100205	1.9197433	34.9722396094188	2.0610828	1.4535661	0.7087902	0.53704387	1.025197	0.77678245	6.5224	10664	16	3	SAF-Mojave + San_Jacinto + San_Bernardino + 
143	81.68011873633677	81.70401476840982	0.9997075	78.24454471401988	1.0439081	79.48808971142007	1.0275768	76.37577011517804	1.0694506	1.03219	2.7906778	2.724026	1.074133	1.0484787	7.39555	10667	1	3	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + 
144	33.65370077418846	17.98907469895284	1.8707856	16.613316094969893	2.0257063	17.34209498015761	1.9405787	16.42957344365123	2.0483613	1.8071686	0.52888626	0.5230368	1.0024474	0.9913603	6.50194	10681	13	1	SAF-Parkfield + 
145	80.49192242492606	89.27273983000548	0.90164053	63.615613995174556	1.2652856	87.29501951729374	0.92206776	61.872798653770516	1.3009259	0.8137765	0.9588422	0.93257374	1.0621009	1.0330036	6.86089	10766	20	4	Imperial-N + Imperial-C + Imperial-S + Superstion_Hll + 
146	144.00990411392243	100.41505350464966	1.4341465	95.47908571381285	1.5082874	39.94882910169024	3.604859	40.232676790847755	3.5794263	0.9033606	0.92064714	0.3879394	0.645148	0.27185044	6.18047	10779	40	1	S_Maacama + 
147	278.4276497452986	246.2860970671144	1.130505	228.83468801762393	1.2167196	241.6051487387198	1.1524078	223.74516891300436	1.2443962	1.083774	2.1054177	2.0585911	0.9845961	0.9626977	7.12085	10800	38	2	N_Maacama + C_Maacama + 
148	242.77489992374942	264.7799841299826	0.91689295	231.55522205410378	1.0484536	284.7146421105198	0.8526955	235.4463349575638	1.0311263	0.8925706	1.1414751	1.1606567	1.0299766	1.0472846	6.74432	10828	124	2	Cerro_Prieto-S + Cerro_Prieto-W + 
149	20.577224075485763	20.86656788113854	0.98613364	20.648512996353453	0.9965475	18.427550910101996	1.1166553	18.28104700029987	1.1256043	0.94674486	0.65937155	0.58377093	1.0120215	0.8959877	6.55265	10851	13	2	SAF-Parkfield + SAF-Cholame + 
150	83.13419144311767	78.55370063096215	1.0583103	73.9303908746204	1.1244928	77.93672033581088	1.0666883	72.80824144339557	1.1418239	1.0580897	1.3016441	1.2818872	1.0318875	1.0162251	7.21829	10852	6	6	SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-Parkfield + 
151	154.33517340117308	139.6723272028884	1.1049803	133.41098531559678	1.1568401	134.57962613693076	1.1467944	130.11165096005266	1.1861749	1.0793853	2.1777103	2.1238542	1.0324092	1.0068772	7.23628	10901	34	3	Coyote_Mt. + Cerro_Prieto-N + Cerro_Prieto-S + 
152	207.3079862076959	127.31204913543941	1.6283454	113.65175293605051	1.8240633	140.39659857667007	1.4765884	131.45571050797506	1.5770178	1.5308957	1.6466935	1.9046539	0.97061193	1.1226618	7.44179	10954	24	5	San_Jacinto + Anza + Earthqk_Valley + Cucamonga + San_Bernardino + 
153	4.630483203196997	99.6221817659739	0.046480443	98.16979840297428	0.047168102	85.17171189313683	0.054366443	83.01955409309191	0.055775814	0.05163099	1.6259923	1.3750579	1.170407	0.98978174	7.11694	10955	24	5	San_Jacinto + Anza + Eureka_Peak + SAF-Parkfield + San_Bernardino + 
154	22.719394263371544	16.186513790374477	1.4036002	15.144263716042689	1.500198	18.794261003971343	1.2088474	17.913730321530608	1.268267	1.2005202	0.47181183	0.5580932	0.89884704	1.0632212	6.53943	11069	13	1	SAF-Parkfield + 
155	197.82628406980834	179.93793540017464	1.099414	104.0493826554725	1.901273	197.20952407708404	1.0031275	148.84027693773407	1.3291179	1.0141668	0.33802077	0.48353103	0.8401752	1.2018515	6.41664	11155	46	1	Concord + 
156	26.015918384786186	53.68144682019571	0.4846352	51.089725778977616	0.5092202	26.3070766779872	0.9889323	25.77237760900132	1.0094497	0.4994206	0.8053746	0.40627384	1.0766637	0.54312646	6.36431	11264	24	2	San_Jacinto + San_Bernardino + 
157	18.842295820910696	19.64473200288344	0.9591526	19.74448050139939	0.954307	13.530738953465075	1.3925549	13.433534754702352	1.4026313	0.99047154	0.70044386	0.47656038	1.0896577	0.7413694	6.4184	11288	13	2	SAF-Parkfield + SAF-Cholame + 
158	84.92908164321922	67.66717096424539	1.2551003	66.95571040409934	1.2684367	12.493754421267033	6.797723	12.544122593454626	6.770428	1.3448373	2.161961	0.40504247	1.0992671	0.20594722	6.06896	11311	16	1	SAF-Mojave + 
159	610.880561615205	647.8169212089608	0.9429833	648.2827444594618	0.94230574	299.1690850768919	2.041924	298.52489443229575	2.0463305	0.92201537	1.8102874	0.83361137	1.141101	0.52546066	6.44236	11394	127	1	Mono + 
160	50.55729180502541	65.95966643668358	0.76648796	64.26064671997531	0.78675354	57.02755964770963	0.88654137	56.18075766480452	0.8999041	0.7716876	1.1633253	1.0170532	1.0456322	0.9141584	6.94124	11410	8	4	SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-S_Mid_Peni + 
161	74.73070060869523	76.04774901165472	0.9826813	74.14796321196809	1.0078591	66.0081274705284	1.132144	64.84674108747357	1.1524203	0.98923266	2.7795918	2.430916	1.0535939	0.92142963	7.32499	11434	1	5	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + Greenvalley + 
162	74.94451225719713	111.57750227006035	0.6716812	110.08139581828299	0.68081	98.0621735907738	0.76425505	98.24273361095085	0.76285046	0.7006214	1.0097181	0.90112835	1.0903664	0.9731033	6.76152	11436	42	3	Hayward + Hayward + Calaveras + 
163	68.03718729365217	63.59124984006915	1.0699143	55.72725579416366	1.220896	55.81784283068699	1.2189146	53.555996501467334	1.2703935	1.0556645	1.0487913	1.007928	1.0451626	1.0044407	6.79462	11449	84	4	Elmore_Ranch + Imperial-N + Imperial-C + Imperial-S + 
164	105.92722934827606	129.42839331754146	0.81842345	124.65419297328168	0.8497687	116.24134578994952	0.9112698	113.1640255362276	0.93605036	0.8206152	1.1176943	1.0146693	1.062258	0.96434295	6.77727	11491	40	2	S_Maacama + Rodgers_Creek + 
165	22.272122103386756	15.56093763842261	1.4312841	14.530088160091507	1.5328277	19.014866760853884	1.1713004	17.46480139199588	1.2752577	1.1859397	0.45583358	0.54790056	0.8684923	1.043906	6.52799	11505	13	1	SAF-Parkfield + 
166	134.49702204461101	133.14023269304366	1.0101907	132.94972778915468	1.0116382	34.34671909000546	3.9158623	34.34528788078897	3.9160254	0.8786027	1.4722792	0.38033816	0.9453504	0.2442151	6.04998	11608	39	1	C_Maacama + 
167	191.07685170744108	192.32909066126615	0.9934891	166.2709118816897	1.14919	159.96766549022834	1.1944717	154.76252641740408	1.2346455	1.0209684	0.9325997	0.86805016	1.0323594	0.960905	6.839	11722	171	3	Great_Val_4b + Berryessa + Greenvalley + 
168	168.0260170392753	128.21498781096034	1.3105022	115.47666265549564	1.4550647	178.79442845081036	0.9397721	167.3441200075354	1.0040748	0.95982826	1.0209805	1.4795638	0.7308526	1.0591221	7.1056	11841	40	2	S_Maacama + C_Maacama + 
169	236.03847545447462	338.40114096978397	0.6975109	325.8653718292163	0.72434354	312.8284939075801	0.75452995	298.5418172819944	0.7906379	0.6883084	2.0311103	1.8608034	1.0322235	0.9456724	7.35774	11951	142	1	Bartlett_Spring + 
170	32.29206053724632	20.362504613979887	1.585859	19.054081529452276	1.6947582	18.392229607892244	1.7557447	16.9758265118305	1.9022379	1.7063514	0.59362024	0.52887326	1.1309037	1.0075545	6.52385	12031	13	1	SAF-Parkfield + 
171	172.29647039463387	154.4976639521699	1.1152043	128.79437898544978	1.3377639	176.16954022105512	0.9780151	143.6589501029338	1.1993438	1.0068375	0.5939414	0.66249007	0.9731248	1.0854362	6.67445	12067	51	3	Greenville + Greenvalley + Concord + 
172	68.94311570575043	60.89655474700037	1.1321349	54.173430244388946	1.2726371	56.64501413032381	1.2171082	55.701723986218056	1.2377197	1.0291123	0.964815	0.99203354	0.9887196	1.0166124	6.82412	12101	84	5	Elmore_Ranch + Borrego + Imperial-N + Imperial-C + Imperial-S + 
173	71.90242866970354	71.36419399532626	1.0075421	67.27971139856703	1.0687089	62.07155044012781	1.1583798	59.378226853182845	1.2109225	0.943765	2.3952916	2.113983	0.9757419	0.86114854	7.14401	12124	1	2	SAF-Mendo_Offs + SAF-N_Mendocin + 
174	12.917196195620804	14.203088022790421	0.90946394	14.178285012691592	0.9110549	3.3230140174118654	3.8871927	3.2931174890879573	3.9224827	0.83375764	0.55939573	0.12992798	0.9977866	0.23175077	5.76072	12184	13	1	SAF-Parkfield + 
175	148.79069866318414	113.1569908421815	1.314905	105.80549562702787	1.4062662	126.28980024141904	1.1781688	121.1973202676522	1.2276732	1.1995368	2.5316494	2.8999355	0.9174451	1.0509084	7.7409	12206	2	10	SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + SAF-N_Coast_On + N_Maacama + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-N_Mid_Peni + 
176	46.073314808367954	83.72810680796228	0.550273	78.34702450286004	0.5880672	40.10317039736124	1.1488696	46.04064927111049	1.0007095	0.44208786	1.3627584	0.8008253	0.91644186	0.5385473	6.38634	12207	9	5	SAF-S_Cruz_Mts + Coyote_Mt. + SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + 
177	17.255407344881984	13.755088083643649	1.2544745	12.182788618754154	1.4163759	18.410034523031545	0.93728274	17.51519755942774	0.98516774	0.9588762	0.39630044	0.5697612	0.7447559	1.0707357	6.52023	12273	13	1	SAF-Parkfield + 
178	202.24563812092316	177.8158308106204	1.1373882	169.40507233593445	1.1938583	198.21348280813487	1.0203425	188.5809258429522	1.0724608	1.0627358	0.69207954	0.77041966	0.9826045	1.0938307	6.89583	12302	26	3	Coyote_Cr + Borrego + Superstion_Mt. + 
179	6.466673553331318	123.98111443503431	0.05215854	120.4144834353172	0.053703453	96.5353725888636	0.066987604	80.7226145213701	0.08010981	0.04983619	0.68804604	0.46124747	1.0158249	0.6809816	6.41702	12303	27	3	Borrego + Coyote_Cr + Cerro_Prieto-N + 
180	273.64763620925856	343.38153389806763	0.79692006	294.79160656225173	0.92827487	348.754384755108	0.7846429	281.66838974228494	0.9715241	0.7505727	1.4597208	1.3947386	0.985819	0.94193333	7.15663	12314	36	2	N_San_Gregorio + S_San_Gregorio + 
181	101.4202355298933	41.90587866897235	2.420191	36.02000909841183	2.8156638	50.334371593063096	2.01493	45.773300766687306	2.2157073	1.764458	0.49129313	0.6243227	0.7222726	0.9178454	6.62685	12320	24	2	San_Jacinto + San_Bernardino + 
182	130.47924235210098	132.5636652764079	0.98427606	127.049265587374	1.0269972	132.86264162314427	0.9820612	130.32947351625472	1.0011492	0.9388071	2.154715	2.2103465	0.9996711	1.025481	7.22861	12328	123	3	Cerro_Prieto-N + Cerro_Prieto-S + Cerro_Prieto-W + 
183	104.4857796708179	101.0892170446271	1.0335996	93.01131058593313	1.1233664	80.62658974659618	1.2959222	76.53731851883042	1.3651612	1.0867033	0.83591545	0.6878596	1.1171392	0.91927356	6.61182	12361	42	2	Hayward + Hayward + 
